id,title,year,genre,certificate,time,ImdbRating,metascore,votes,simple_desc
tt2737304,Bird Box,2018,"Horror, Mystery, Sci-Fi",R,124,6.6,51,341636,"Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety."
tt9032400,Eternals,2021,"Action, Adventure, Fantasy",PG-13,156,6.3,52,338822,"The saga of the Eternals, a race of immortal beings who lived on Earth and shaped its history and civilizations."
tt1104001,Tron,2010,"Action, Adventure, Sci-Fi",PG,125,6.8,49,338350,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.
tt0238380,Equilibrium,2002,"Action, Drama, Sci-Fi",R,107,7.3,33,331926,"In an oppressive future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system and state."
tt0120667,Fantastic Four,2005,"Action, Adventure, Fantasy",PG-13,106,5.7,40,331146,"A group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, Doctor Victor Von Doom."
tt0167190,Hellboy,2004,"Action, Adventure, Fantasy",PG-13,122,6.8,72,330589,"A demon, raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness."
tt0433035,Real Steel,2011,"Action, Drama, Sci-Fi",PG-13,127,7.0,56,330389,"In the near future, robot boxing is a top sport. A struggling ex-boxer feels he's found a champion in a discarded robot."
tt1179933,10 Cloverfield Lane,2016,"Drama, Horror, Mystery",PG-13,103,7.2,76,328621,A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable.
tt1951266,The Hunger Games: Mockingjay - Part 2,2015,"Action, Adventure, Sci-Fi",PG-13,137,6.5,65,327753,Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.
tt2798920,Annihilation,2018,"Adventure, Drama, Horror",R,115,6.8,79,326777,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply."
tt0163025,Jurassic Park III,2001,"Action, Adventure, Sci-Fi",PG-13,92,5.9,42,323553,"A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants."
tt3731562,Kong: Skull Island,2017,"Action, Adventure, Fantasy",PG-13,118,6.6,62,320026,"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden."
tt0399201,The Island,2005,"Action, Sci-Fi, Thriller",PG-13,136,6.8,50,317270,"A man living in a futuristic sterile colony begins to question his circumscribed existence when his friend is chosen to go to the Island, the last uncontaminated place on earth."
tt4881806,Jurassic World: Fallen Kingdom,2018,"Action, Adventure, Sci-Fi",PG-13,128,6.1,51,316867,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event."
tt2109248,Transformers: Age of Extinction,2014,"Action, Adventure, Sci-Fi",PG-13,165,5.6,32,314954,"When humanity allies with a bounty hunter in pursuit of Optimus Prime, the Autobots turn to a mechanic and his family for help."
tt0884328,The Mist,2007,"Horror, Sci-Fi, Thriller",R,126,7.1,58,312685,"A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives."
tt0453467,Deja Vu,2006,"Action, Crime, Sci-Fi",PG-13,126,7.1,59,312529,"After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims."
tt10648342,Thor: Love and Thunder,2022,"Action, Adventure, Comedy",PG-13,118,6.3,57,311426,"Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct."
tt0212720,A.I. Artificial Intelligence,2001,"Drama, Sci-Fi",PG-13,146,7.2,65,308822,"A highly advanced robotic boy longs to become ""real"" so that he can regain the love of his human mother."
tt0489099,Jumper,2008,"Action, Adventure, Sci-Fi",PG-13,88,6.1,35,308184,A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.
tt0119177,Gattaca,1997,"Drama, Sci-Fi, Thriller",PG-13,106,7.8,64,305465,A genetically inferior man assumes the identity of a superior one in order to pursue his lifelong dream of space travel.
tt0103644,Alien³,1992,"Action, Horror, Sci-Fi",R,114,6.4,59,301489,"After her last encounter, Ellen Ripley crash-lands on Fiorina 161, a maximum security prison. When a series of strange and deadly events occur shortly after her arrival, Ripley realizes that she has brought along an unwelcome visitor."
tt0120201,Starship Troopers,1997,"Action, Adventure, Sci-Fi",R,129,7.3,51,297156,"Humans in a fascist, militaristic future wage war with giant alien bugs."
tt3606756,Incredibles 2,2018,"Animation, Action, Adventure",PG,118,7.6,80,296997,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.
tt0379786,Serenity,2005,"Action, Adventure, Sci-Fi",PG-13,119,7.8,74,296911,The crew of the ship Serenity try to evade an assassin sent to recapture telepath River.
tt1133985,Green Lantern,2011,"Action, Adventure, Sci-Fi",PG-13,114,5.5,39,286043,"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps."
